Station,Lat,Lon,Date,Depth,LL_nh4,temp,sal,sig_th,hbac,Prochlorococcus,Synechococcus,eukaryotes,NH4,NO3,NO2,PO4,SiO4,urea,Kd_452,Kd_440,Kd_486,Kd_518,Kd_530,Kd_548,Kd_589,Kd_632,Kd_655,Kd_669,Kd_696,chl_a,pp24,pb24,par
4,5.010687,-139.860913,727795,47,0.108288888888889,27900,34.5969896296296,22.1668522558923,1034258.8,236068.9,21880.1,8839.8,0.125118098080452,1.00839120817024,0.0499680925166068,0.292451395780118,3.49466235576549,NaN,476,483,423,576,609,696,1048,NaN,NaN,486,NaN,0.236433333333333,7.25366666666667,31.0793333333333,68.5221362768581
4,5.010687,-139.860913,727795,48,0.1146,27887,34.5993909090909,22.1711012121212,1038313.7,237319.1,21832.9,8824.7,0.128083918372817,1.02680136995442,0.0509705672334538,0.289662384752401,3.49166292379964,NaN,478,485,424,576,608,695,1046,NaN,NaN,459,NaN,0.2374,7.093,30.284,65.1592560517569
4,5.010687,-139.860913,727795,49,0.120911111111111,27885,34.60202,22.1764237333333,1042368.6,238569.3,21785.7,8809.6,0.131049738665182,1.04521153173859,0.0519730419503009,0.286873373724685,3.48866349183378,NaN,480,487,426,576,608,695,1046,NaN,NaN,414,NaN,0.238366666666667,6.93233333333333,29.4886666666667,61.9577163155508
4,5.010687,-139.860913,727795,50,0.127222222222222,27878,34.6048380471381,22.1827511784512,1046423.5,239819.5,21738.5,8794.5,0.135226242421872,1.05908415691029,0.0521734452220364,0.286130741911087,3.47107442736603,NaN,482,489,427,576,607,695,1046,NaN,NaN,0,NaN,0.239333333333333,6.77166666666667,28.6933333333333,58.9124075240805
4,5.010687,-139.860913,727795,51,0.133533333333333,27869,34.6071079333333,22.1880422666667,1047275.25,238937,21678.8,8898.65,0.13947710844774,1.07183283060627,0.0527990939027929,0.285943051874115,3.47101850416245,NaN,484,491,429,576,607,695,1048,NaN,NaN,NaN,NaN,0.2403,6.611,27.898,56.0129366176908
4,5.010687,-139.860913,727795,52,0.139844444444444,27858,34.608954949495,22.1925751515152,1048127,238054.5,21619.1,9002.8,0.143727974473609,1.08479498363337,0.0534103125691194,0.285946347322246,3.47124523947682,NaN,486,493,430,575,606,695,1050,NaN,NaN,NaN,NaN,0.241266666666667,6.45033333333333,27.1026666666667,53.2555661841178
4,5.010687,-139.860913,727795,53,0.146155555555556,27835,34.610916,22.1974453333333,1048978.75,237172,21559.4,9106.95,0.147978840499478,1.09775713666048,0.0540215312354459,0.285949642770377,3.4714719747912,NaN,488,495,431,575,606,695,1054,NaN,NaN,NaN,NaN,0.242233333333333,6.28966666666667,26.3073333333333,50.6320366510309
4,5.010687,-139.860913,727795,54,0.152466666666667,27800,34.6143921212121,22.2052292929293,1049830.5,236289.5,21499.7,9211.1,0.152229706525347,1.11071928968758,0.0546327499017724,0.285952938218508,3.47169871010557,NaN,489,496,433,575,605,695,1058,NaN,NaN,NaN,NaN,0.2432,6.129,25.512,48.135836842197
4,5.010687,-139.860913,727795,55,0.158777777777778,27748,34.6182328,22.2126496666667,1050682.25,235407,21440,9315.25,0.156480572551216,1.12368144271469,0.0552439685680988,0.28595623366664,3.47192544541994,NaN,491,498,434,576,605,695,1064,NaN,NaN,NaN,NaN,0.244166666666667,5.96833333333333,24.7166666666667,45.7600073789613
4,5.010687,-139.860913,727795,56,0.165088888888889,27704,34.6226876094276,22.2206733333333,1051534,234524.5,21380.3,9419.4,0.160731438577085,1.13664359574179,0.0558551872344253,0.285959529114771,3.47215218073431,NaN,492,500,435,576,605,696,1070,NaN,NaN,NaN,NaN,0.245133333333333,5.80766666666667,23.9213333333333,43.5003770098669
4,5.010687,-139.860913,727795,57,0.1714,27661,34.6255193939394,22.2262431649832,1052385.75,233642,21320.6,9523.55,0.164982304602954,1.1496057487689,0.0564664059007518,0.285962824562902,3.47237891604869,NaN,494,501,436,576,605,696,1078,NaN,NaN,NaN,NaN,0.2461,5.647,23.126,41.3505844631234
4,5.010687,-139.860913,727795,58,0.177711111111111,27620,34.6274301333333,22.2307453333333,1053237.5,232759.5,21260.9,9627.7,0.169233170628822,1.162567901796,0.0570776245670783,0.285966120011033,3.47260565136306,NaN,495,503,437,576,605,697,1086,NaN,NaN,NaN,NaN,0.247066666666667,5.48633333333333,22.3306666666667,39.3059037715446
4,5.010687,-139.860913,727795,59,0.184022222222222,27593,34.6299888888889,22.2370844444445,1054089.25,231877,21201.2,9731.85,0.173484036654691,1.1755300548231,0.0576888432334047,0.285969415459164,3.47283238667743,NaN,496,504,438,576,605,698,1096,NaN,NaN,NaN,NaN,0.248033333333333,5.32566666666667,21.5353333333333,37.3613983203829
4,5.010687,-139.860913,727795,60,0.190333333333333,27571,34.631548,22.2417281333333,1054941,230994.5,21141.5,9836,0.176631753418502,1.19461734226045,0.0588738429323035,0.286015941124961,3.48182543098547,NaN,497,505,439,577,606,699,1107,NaN,NaN,NaN,NaN,0.249,5.165,20.74,35.5114212817454
4,5.010687,-139.860913,727795,61,0.190614035087719,27549,34.6329787878788,22.2465144107744,1056766.5,232342.65,21041.85,9839.15,0.177448433825433,1.24304146942809,0.0620095057108557,0.289092504779043,3.50031696778541,NaN,498,507,440,577,606,699,1119,NaN,NaN,NaN,NaN,0.248815789473684,4.99447368421053,20.0565789473684,33.7520547846224
4,5.010687,-139.860913,727795,62,0.190894736842105,27534,34.6348552188552,22.2522137373737,1058592,233690.8,20942.2,9842.3,0.178265114232365,1.29540579652892,0.0645329052354825,0.294132422582123,3.52139761362345,NaN,499,508,441,578,606,701,1133,NaN,NaN,NaN,NaN,0.248631578947368,4.82394736842105,19.3731578947368,32.0782645683083
4,5.010687,-139.860913,727795,63,0.191175438596491,27521,34.6370037333333,22.2580808,1060417.5,235038.95,20842.55,9845.45,0.179081794639297,1.34777012362975,0.0670563047601093,0.299172340385204,3.5424782594615,NaN,500,509,441,578,607,702,1148,NaN,NaN,NaN,NaN,0.248447368421053,4.65342105263158,18.6897368421053,30.48761019592
4,5.010687,-139.860913,727795,64,0.191456140350877,27516,34.639856969697,22.2655012121212,1062243,236387.1,20742.9,9848.6,0.179898475046228,1.40013445073058,0.0695797042847361,0.304212258188284,3.56355890529955,NaN,501,510,442,579,608,703,1164,NaN,NaN,NaN,NaN,0.248263157894737,4.48289473684211,18.0063157894737,28.9743332570578
4,5.010687,-139.860913,727795,65,0.191736842105263,27510,34.6429342666667,22.2748276666667,1064068.5,237735.25,20643.25,9851.75,0.18071515545316,1.45249877783141,0.0721031038093628,0.309252175991365,3.5846395511376,NaN,502,511,443,580,608,705,1181,NaN,NaN,NaN,NaN,0.248078947368421,4.31236842105263,17.3228947368421,27.5347523004352
4,5.010687,-139.860913,727795,66,0.192017543859649,27503,34.6451651178451,22.2840008080808,1065894,239083.4,20543.6,9854.9,0.181531835860092,1.50486310493224,0.0746265033339897,0.314292093794445,3.60572019697565,NaN,502,511,443,580,609,706,1199,NaN,NaN,NaN,NaN,0.247894736842105,4.14184210526316,16.6394736842105,26.1676542473472
4,5.010687,-139.860913,727795,67,0.192298245614035,27488,34.6451707744108,22.2910945454545,1067719.5,240431.55,20443.95,9858.05,0.182348516267023,1.55722743203308,0.0771499028586164,0.319332011597526,3.6268008428137,NaN,502,512,444,581,610,708,1219,NaN,NaN,NaN,NaN,0.247710526315789,3.97131578947368,15.9560526315789,24.867663334527
4,5.010687,-139.860913,727795,68,0.192578947368421,27472,34.6429092666667,22.2985072666667,1069545,241779.7,20344.3,9861.2,0.183165196673955,1.60959175913391,0.0796733023832432,0.324371929400606,3.64788148865175,NaN,503,512,444,582,612,710,1241,NaN,NaN,NaN,NaN,0.247526315789474,3.80078947368421,15.2726315789474,23.6318805946629
4,5.010687,-139.860913,727795,69,0.192859649122807,27460,34.6401731313131,22.3049402020202,1071370.5,243127.85,20244.65,9864.35,0.183981877080887,1.66195608623474,0.08219670190787,0.329411847203687,3.6689621344898,NaN,503,513,444,583,613,712,1263,NaN,NaN,NaN,NaN,0.247342105263158,3.63026315789474,14.5892105263158,22.4577618396459
4,5.010687,-139.860913,727795,70,0.193140350877193,27443,34.6376253333333,22.313616,1073196,244476,20145,9867.5,0.187916579310613,1.72905368706652,0.0847852408539576,0.331532825491138,3.69309436744908,NaN,503,513,444,584,614,714,1288,NaN,NaN,NaN,NaN,0.247157894736842,3.45973684210526,13.9057894736842,21.3423464673559
4,5.010687,-139.860913,727795,71,0.193421052631579,27435,34.6363140740741,22.3262465319865,1070595.65,247428.75,20222.3,9811.55,0.201674773680303,1.81529880580684,0.089203125022936,0.333105274891017,3.72650404196747,NaN,502,513,444,585,616,716,1313,NaN,NaN,NaN,NaN,0.246973684210526,3.28921052631579,13.2223684210526,20.2831603095354
4,5.010687,-139.860913,727795,72,0.193701754385965,27417,34.6393836666667,22.3446992,1067995.3,250381.5,20299.6,9755.6,0.215634300748708,1.89872974958388,0.095453578467374,0.330533491571422,3.75593188722082,NaN,502,513,444,587,618,719,1340,NaN,NaN,NaN,NaN,0.246789473684211,3.11868421052632,12.5389473684211,19.2764583035136
4,5.010687,-139.860913,727795,73,0.193982456140351,27330,34.6452325925926,22.3727721212121,1065394.95,253334.25,20376.9,9699.65,0.229593827817113,1.98216069336092,0.101704031911812,0.327961708251828,3.78535973247418,NaN,502,513,444,588,619,722,1369,NaN,NaN,NaN,NaN,0.246605263157895,2.94815789473684,11.8555263157895,18.3200111850185
4,5.010687,-139.860913,727795,74,0.194263157894737,27202,34.6483725252525,22.4023826262626,1062794.6,256287,20454.2,9643.7,0.243553354885518,2.06559163713795,0.10795448535625,0.325389924932234,3.81478757772753,NaN,501,513,444,589,621,724,0,NaN,NaN,NaN,NaN,0.246421052631579,2.77763157894737,11.1721052631579,17.4233326171359
4,5.010687,-139.860913,727795,75,0.194543859649123,27071,34.6539049333333,22.4389405333333,1060194.25,259239.75,20531.5,9587.75,0.257512881953923,2.14902258091499,0.114204938800688,0.322818141612639,3.84421542298089,NaN,500,513,443,591,624,727,NaN,NaN,NaN,NaN,NaN,0.246236842105263,2.60710526315789,10.4886842105263,16.2664674676718
4,5.010687,-139.860913,727795,76,0.194824561403509,26489,34.6516898268398,22.4506212842713,1057593.9,262192.5,20608.8,9531.8,0.271472409022328,2.23245352469203,0.120455392245126,0.320246358293045,3.87364326823424,NaN,499,512,443,592,626,731,NaN,NaN,NaN,NaN,NaN,0.246052631578947,2.43657894736842,9.80526315789474,15.472538683513
4,5.010687,-139.860913,727795,77,0.195105263157895,26291,34.6609834285714,22.476758,1054993.55,265145.25,20686.1,9475.85,0.285431936090734,2.31588446846907,0.126705845689564,0.31767457497345,3.9030711134876,NaN,498,511,442,594,629,734,NaN,NaN,NaN,NaN,NaN,0.245868421052632,2.26605263157895,9.12184210526316,14.7182593524764
4,5.010687,-139.860913,727795,78,0.195385964912281,26087,34.6684920634921,22.5028166666667,1052393.2,268098,20763.4,9419.9,0.299391463159139,2.3993154122461,0.132956299134002,0.315102791653856,3.93249895874095,NaN,497,511,441,596,631,737,NaN,NaN,NaN,NaN,NaN,0.245684210526316,2.09552631578947,8.43842105263158,14.0016006860914
4,5.010687,-139.860913,727795,79,0.195666666666667,25879,34.6711980519481,22.5223707792208,1049792.85,271050.75,20840.7,9363.95,0.313350990227544,2.48274635602314,0.139206752578441,0.312531008334262,3.96192680399431,NaN,495,510,440,598,634,741,NaN,NaN,NaN,NaN,NaN,0.2455,1.925,7.755,13.3210410852208
4,5.010687,-139.860913,727795,80,0.194153846153846,25801,34.6803913846154,22.5609501538462,1047192.5,274003.5,20918,9308,0.325728407816643,2.56477426626868,0.145121831012502,0.314685548506477,3.98849341381952,NaN,494,508,439,600,637,744,NaN,NaN,NaN,NaN,NaN,0.242192307692308,1.88871794871795,7.66961538461538,12.6744808159657
4,5.010687,-139.860913,727795,81,0.192641025641026,25786,34.6884605283605,22.5789679098679,1028623.85,263225.85,19794.4,9159,0.333334057850902,2.64933755405311,0.152395076371667,0.330072604969397,4.0155685734004,NaN,492,507,438,602,640,747,NaN,NaN,NaN,NaN,NaN,0.238884615384615,1.8524358974359,7.58423076923077,12.0604595638791
4,5.010687,-139.860913,727795,82,0.191128205128205,25770,34.6958463076923,22.5956176923077,1010055.2,252448.2,18670.8,9010,0.33835954094742,2.72997657311203,0.160074159608734,0.345661470166825,4.04386058710068,NaN,490,506,437,603,643,748,NaN,NaN,NaN,NaN,NaN,0.235576923076923,1.81615384615385,7.49884615384615,11.4775120846152
4,5.010687,-139.860913,727795,83,0.189615384615385,25767,34.7022011655012,22.6120096348096,991486.55,241670.55,17547.2,8861,0.343385024043937,2.81061559217095,0.167753242845801,0.361250335364252,4.07215260080095,NaN,489,505,436,605,646,749,NaN,NaN,NaN,NaN,NaN,0.232269230769231,1.77987179487179,7.41346153846154,10.9235550415315
4,5.010687,-139.860913,727795,84,0.188102564102564,25757,34.7101006153846,22.6314449230769,972917.9,230892.9,16423.6,8712,0.348410507140454,2.89125461122987,0.175432326082867,0.376839200561679,4.10044461450123,NaN,487,504,435,607,649,749,NaN,NaN,NaN,NaN,NaN,0.228961538461538,1.74358974358974,7.32807692307692,10.3974400896519
4,5.010687,-139.860913,727795,85,0.186589743589744,25739,34.7188536130536,22.6522850815851,954349.25,220115.25,15300,8563,0.353435990236972,2.97189363028879,0.183111409319934,0.392428065759106,4.12873662820151,NaN,485,502,434,609,652,749,NaN,NaN,NaN,NaN,NaN,0.225653846153846,1.70730769230769,7.24269230769231,9.89779671614011
4,5.010687,-139.860913,727795,86,0.185076923076923,25733,34.7287355866356,22.674296037296,935780.6,209337.6,14176.4,8414,0.358461473333489,3.05253264934771,0.190790492557001,0.408016930956534,4.15702864190179,NaN,483,501,433,610,655,748,NaN,NaN,NaN,NaN,NaN,0.222346153846154,1.67102564102564,7.15730769230769,9.42333710405895
4,5.010687,-139.860913,727795,87,0.183564102564103,25726,34.7379115384615,22.6967846153846,917211.95,198559.95,13052.8,8265,0.363486956430007,3.13317166840663,0.198469575794068,0.423605796153961,4.18532065560207,NaN,482,500,431,612,658,747,NaN,NaN,NaN,NaN,NaN,0.219038461538462,1.63474358974359,7.07192307692308,8.97277241432402
4,5.010687,-139.860913,727795,88,0.182051282051282,25723,34.7463648795649,22.7204464646465,898643.3,187782.3,11929.2,8116,0.368512439526524,3.21381068746556,0.206148659031135,0.439194661351388,4.21361266930235,NaN,480,499,430,613,661,745,NaN,NaN,NaN,NaN,NaN,0.215730769230769,1.59846153846154,6.98653846153846,8.54485028347762
4,5.010687,-139.860913,727795,89,0.180538461538462,25720,34.7546755384615,22.7473447692308,880074.65,177004.65,10805.6,7967,0.373537922623042,3.29444970652448,0.213827742268202,0.454783526548815,4.24190468300262,NaN,478,497,429,615,664,743,NaN,NaN,NaN,NaN,NaN,0.212423076923077,1.56217948717949,6.90115384615385,8.13833604285194
4,5.010687,-139.860913,727795,90,0.179025641025641,25719,34.7594701631702,22.7695522144522,861506,166227,9682,7818,0.378263619021867,3.37462084558672,0.221214573642337,0.470786530642057,4.26977064611978,NaN,477,496,428,616,667,741,NaN,NaN,NaN,NaN,NaN,0.209115384615385,1.52589743589744,6.81576923076923,7.75194930538357
4,5.010687,-139.860913,727795,91,0.17751282051282,25718,34.7628417249417,22.7847077700078,862021.15,164593.2,9636.75,7735.4,0.377826253412268,3.42086610270767,0.226103384876248,0.474256035956488,4.2950269932114,NaN,475,494,426,617,669,739,NaN,NaN,NaN,NaN,NaN,0.205807692307692,1.48961538461538,6.73038461538462,7.38529197403351
4,5.010687,-139.860913,727795,92,0.176,25716,34.7667584615385,22.7977065384615,862536.3,162959.4,9591.5,7652.8,0.375412462504217,3.46268440144685,0.229378783934268,0.472376843397346,4.32317999466802,NaN,473,493,425,618,671,737,NaN,NaN,NaN,NaN,NaN,0.2025,1.45333333333333,6.645,7.03693530971195
4,5.010687,-139.860913,727795,93,0.174487179487179,25715,34.7678519036519,22.807668997669,863051.45,161325.6,9546.25,7570.2,0.372998671596167,3.50450270018603,0.232654182992288,0.470497650838203,4.35133299612465,NaN,471,492,423,619,674,735,NaN,NaN,NaN,NaN,NaN,0.199192307692308,1.41705128205128,6.55961538461538,6.70621154238809
4,5.010687,-139.860913,727795,94,0.172974358974359,25712,34.7678463076923,22.8157770769231,863566.6,159691.8,9501,7487.6,0.370584880688116,3.54632099892521,0.235929582050307,0.468618458279061,4.37948599758127,NaN,470,490,422,619,675,733,NaN,NaN,NaN,NaN,NaN,0.195884615384615,1.38076923076923,6.47423076923077,6.391874134836
4,5.010687,-139.860913,727795,95,0.171461538461538,25708,34.7701685314685,22.8244524475525,864081.75,158058,9455.75,7405,0.368171089780065,3.58813929766439,0.239204981108327,0.466739265719919,4.4076389990379,NaN,468,489,421,620,677,731,NaN,NaN,NaN,NaN,NaN,0.192576923076923,1.34448717948718,6.38884615384615,6.093112608855
4,5.010687,-139.860913,727795,96,0.169948717948718,25703,34.7712726495727,22.832135042735,864596.9,156424.2,9410.5,7322.4,0.365757298872015,3.62995759640357,0.242480380166347,0.464860073160777,4.43579200049452,NaN,466,488,419,620,679,730,NaN,NaN,NaN,NaN,NaN,0.189269230769231,1.30820512820513,6.30346153846154,5.80945692605725
4,5.010687,-139.860913,727795,97,0.168435897435897,25685,34.7724612307692,22.8422781538462,865112.05,154790.4,9365.25,7239.8,0.363343507963964,3.67177589514275,0.245755779224366,0.462980880601635,4.46394500195115,NaN,464,486,418,620,680,729,NaN,NaN,NaN,NaN,NaN,0.185961538461538,1.27192307692308,6.21807692307692,5.53989810185286
4,5.010687,-139.860913,727795,98,0.166923076923077,25667,34.7757126651127,22.8526471639472,865627.2,153156.6,9320,7157.2,0.360929717055913,3.71359419388193,0.249031178282386,0.461101688042493,4.49209800340777,NaN,463,485,416,620,681,729,NaN,NaN,NaN,NaN,NaN,0.182653846153846,1.23564102564103,6.13269230769231,5.28374640641907
4,5.010687,-139.860913,727795,99,0.165410256410256,25663,34.7774853076923,22.8606155384615,866142.35,151522.8,9274.75,7074.6,0.358515926147863,3.75541249262111,0.252306577340406,0.45922249548335,4.5202510048644,NaN,461,484,415,620,681,729,NaN,NaN,NaN,NaN,NaN,0.179346153846154,1.19935897435897,6.04730769230769,5.0402296283422
4,5.010687,-139.860913,727795,100,0.163897435897436,25641,34.7779132867133,22.8712111888112,866657.5,149889,9229.5,6992,0.356102135239812,3.80115217835228,0.256089181457517,0.458717207980402,4.55057972292538,NaN,460,483,413,619,682,729,NaN,NaN,NaN,NaN,NaN,0.176038461538462,1.16307692307692,5.96192307692308,4.80881842823211
4,5.010687,-139.860913,727795,101,0.162384615384615,25623,34.778598,22.891044,863201.6,144340.35,8961.5,6810.5,0.355578429742343,3.87705460695398,0.260635252940825,0.467366904120555,4.60937218510034,NaN,458,481,412,618,681,731,NaN,NaN,NaN,NaN,NaN,0.172730769230769,1.12679487179487,5.87653846153846,4.58884313324611
4,5.010687,-139.860913,727795,102,0.160871794871795,25570,34.7797284382284,22.9134798756799,859745.7,138791.7,8693.5,6629,0.355898830522169,3.96569582430752,0.264176185953176,0.47742552502384,4.67988343636662,NaN,456,480,410,617,681,733,NaN,NaN,NaN,NaN,NaN,0.169423076923077,1.09051282051282,5.79115384615385,4.37986791777256
4,5.010687,-139.860913,727795,103,0.159358974358974,25553,34.7839597513598,22.9447240870241,856289.8,133243.05,8425.5,6447.5,0.356219231301995,4.05433704166106,0.267717118965528,0.487484145927126,4.7503946876329,NaN,455,479,409,616,680,736,NaN,NaN,NaN,NaN,NaN,0.166115384615385,1.05423076923077,5.70576923076923,4.18099118043885
4,5.010687,-139.860913,727795,104,0.157846153846154,25542,34.7902030769231,22.9782630769231,852833.9,127694.4,8157.5,6266,0.35653963208182,4.14297825901459,0.271258051977879,0.497542766830411,4.82090593889918,NaN,453,478,407,614,679,740,NaN,NaN,NaN,NaN,NaN,0.162807692307692,1.01794871794872,5.62038461538462,3.99205086534733
4,5.010687,-139.860913,727795,105,0.156333333333333,25524,34.7946237762238,23.0044473193473,849378,122145.75,7889.5,6084.5,0.356860032861646,4.23161947636813,0.274798984990231,0.507601387733697,4.89141719016546,NaN,452,477,406,613,677,745,NaN,NaN,NaN,NaN,NaN,0.1595,0.981666666666667,5.535,3.81218022728042
4,5.010687,-139.860913,727795,106,0.154820512820513,25522,34.7971455384615,23.0250488461538,845922.1,116597.1,7621.5,5903,0.357180433641471,4.32026069372166,0.278339918002582,0.517660008636982,4.96192844143174,NaN,451,476,404,610,675,751,NaN,NaN,NaN,NaN,NaN,0.156192307692308,0.945384615384615,5.44961538461538,3.64117591868404
4,5.010687,-139.860913,727795,107,0.153307692307692,25513,34.8007342657343,23.0458904428904,842466.2,111048.45,7353.5,5721.5,0.357500834421297,4.4089019110752,0.281880851014933,0.527718629540268,5.03243969269803,NaN,449,475,403,608,672,759,NaN,NaN,NaN,NaN,NaN,0.152884615384615,0.909102564102564,5.36423076923077,3.47846868390177
4,5.010687,-139.860913,727795,108,0.151794871794872,25481,34.8055398601399,23.0750041958042,839010.3,105499.8,7085.5,5540,0.357821235201123,4.49754312842874,0.285421784027285,0.537777250443553,5.10295094396431,NaN,448,474,401,605,669,767,NaN,NaN,NaN,NaN,NaN,0.149576923076923,0.872820512820513,5.27884615384615,3.32372712059771
4,5.010687,-139.860913,727795,109,0.150282051282051,25462,34.815848,23.1202273076923,835554.4,99951.15,6817.5,5358.5,0.358141635980948,4.58618434578227,0.288962717039636,0.547835871346839,5.17346219523059,NaN,447,473,400,602,665,777,NaN,NaN,NaN,NaN,NaN,0.146269230769231,0.836538461538461,5.19346153846154,3.17638176667646
4,5.010687,-139.860913,727795,110,0.148769230769231,25439,34.8199468531469,23.1787237762238,832098.5,94402.5,6549.5,5177,0.355890254582556,4.69215596353606,0.292658529163439,0.557881544489891,5.25336166016096,NaN,446,472,398,599,661,789,NaN,NaN,NaN,NaN,NaN,0.142961538461538,0.80025641025641,5.10807692307692,3.03619605408781
4,5.010687,-139.860913,727795,111,0.14725641025641,25424,34.8198041958042,23.233185003885,825185.7,91774.9,6392.85,5112.55,0.345055440742982,4.89188087305081,0.300252875836166,0.572776081266411,5.39291743738472,NaN,444,472,397,595,656,802,NaN,NaN,NaN,NaN,NaN,0.139653846153846,0.763974358974359,5.02269230769231,2.90276343363704
4,5.010687,-139.860913,727795,112,0.14574358974359,25345,34.82184,23.2752380769231,818272.9,89147.3,6236.2,5048.1,0.331233491076422,5.10363724754585,0.309429191444789,0.58827699144913,5.53831745806024,NaN,443,471,396,591,650,816,NaN,NaN,NaN,NaN,NaN,0.136346153846154,0.727692307692308,4.93730769230769,2.77567253547419
4,5.010687,-139.860913,727795,113,0.144230769230769,25159,34.824159052059,23.3103677544678,811360.1,86519.7,6079.55,4983.65,0.317411541409863,5.31539362204089,0.318605507053412,0.603777901631848,5.68371747873576,NaN,442,470,394,587,644,832,NaN,NaN,NaN,NaN,NaN,0.133038461538462,0.691410256410256,4.85192307692308,2.65472444377661
4,5.010687,-139.860913,727795,114,0.142717948717949,25061,34.8231733846154,23.350848,804447.3,83892.1,5922.9,4919.2,0.303589591743304,5.52714999653594,0.327781822662035,0.619278811814567,5.82911749941128,NaN,441,470,393,582,638,850,NaN,NaN,NaN,NaN,NaN,0.129730769230769,0.655128205128205,4.76653846153846,2.53948309945632
4,5.010687,-139.860913,727795,115,0.141205128205128,24993,34.8199128205128,23.403782051282,797534.5,81264.5,5766.25,4854.75,0.289767642076745,5.73890637103098,0.336958138270658,0.634779721997286,5.9745175200868,NaN,440,470,391,577,630,870,NaN,NaN,NaN,NaN,NaN,0.126423076923077,0.618846153846154,4.68115384615385,2.42978584020273
4,5.010687,-139.860913,727795,116,0.139692307692308,24966,34.8194546231546,23.4608372960373,790621.7,78636.9,5609.6,4790.3,0.275945692410185,5.95066274552602,0.346134453879281,0.650280632180005,6.11991754076232,NaN,440,469,390,571,622,892,NaN,NaN,NaN,NaN,NaN,0.123115384615385,0.582564102564103,4.59576923076923,2.32519690838039
4,5.010687,-139.860913,727795,117,0.138179487179487,24934,34.8253156923077,23.5144852307692,783708.9,76009.3,5452.95,4725.85,0.262123742743626,6.16241912002106,0.355310769487904,0.665781542362723,6.26531756143784,NaN,439,469,389,566,614,915,NaN,NaN,NaN,NaN,NaN,0.119807692307692,0.546282051282051,4.51038461538462,2.22548947145729
4,5.010687,-139.860913,727795,118,0.136666666666667,24894,34.8357327117327,23.6085183372183,776796.1,73381.7,5296.3,4661.4,0.248301793077067,6.37417549451611,0.364487085096527,0.681282452545442,6.41071758211336,NaN,438,469,388,559,604,941,NaN,NaN,NaN,NaN,NaN,0.1165,0.51,4.425,2.13047097588913
4,5.010687,-139.860913,727795,119,NaN,24701,34.8357226153846,23.6822842307692,769883.3,70754.1,5139.65,4596.95,0.234479843410508,6.58593186901115,0.373663400705151,0.696783362728161,6.55611760278889,NaN,438,469,386,552,594,969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.03993858876796
4,5.010687,-139.860913,727795,120,NaN,24590,34.8401682983683,23.7382020979021,762970.5,68126.5,4983,4532.5,0.220424230377612,6.82529163697256,0.381982222922642,0.711016742407217,6.72958015814236,NaN,437,469,385,545,583,999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.95362899890972
4,5.010687,-139.860913,727795,121,NaN,24436,34.8348427350427,23.7866527583528,747228.733333333,66386.4833333333,4823.55,4406.18333333333,0.20705892508683,7.12027539298273,0.373452995398807,0.718868615339045,6.98858124402335,NaN,437,469,384,538,571,1031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.87127431084728
4,5.010687,-139.860913,727795,122,NaN,24379,34.826882,23.8375576153846,731486.966666667,64646.4666666667,4664.1,4279.86666666667,0.193875550489118,7.4312625082574,0.362557254437913,0.726550757012033,7.25717568209671,NaN,436,469,383,530,559,1066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.79275200018303
4,5.010687,-139.860913,727795,123,NaN,24303,34.8285462315462,23.9066533022533,715745.2,62906.45,4504.65,4153.55,0.180692175891406,7.74224962353206,0.35166151347702,0.734232898685021,7.52577012017006,NaN,436,469,382,521,545,1103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.71784044372873
4,5.010687,-139.860913,727795,124,NaN,24171,34.8319587692308,23.9594621538462,700003.433333333,61166.4333333333,4345.2,4027.23333333333,0.167508801293694,8.05323673880673,0.340765772516126,0.741915040358008,7.79436455824342,NaN,436,470,381,512,531,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.64750804906833
4,5.010687,-139.860913,727795,125,NaN,24123,34.8365762237762,23.9930727272727,684261.666666667,59426.4166666667,4185.75,3900.91666666667,0.154325426695982,8.3642238540814,0.329870031555233,0.749597182030996,8.06295899631678,NaN,436,470,380,503,516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.55784662110486
4,5.010687,-139.860913,727795,126,NaN,24082,34.8384804972805,24.0277601398601,668519.9,57686.4,4026.3,3774.6,0.14114205209827,8.67521096935607,0.318974290594339,0.757279323703984,8.33155343439013,NaN,436,471,379,493,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.49432527579833
4,5.010687,-139.860913,727795,127,NaN,24064,34.8350372307692,24.0641938461538,652778.133333333,55946.3833333333,3866.85,3648.28333333333,0.127958677500558,8.98619808463073,0.308078549633445,0.764961465376972,8.60014787246349,NaN,436,472,378,482,483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.43366638127843
